tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount,link,tx_amount_num
2025-11-25,2025-11-27,McCormick,David H,Purchase,BITB,Bitwise Bitcoin ETF,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/5d118fc0-14f4-426a-8d38-05056392b4d8/,15001.0
2025-11-24,2025-11-27,McCormick,David H,Purchase,BITB,Bitwise Bitcoin ETF,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/5d118fc0-14f4-426a-8d38-05056392b4d8/,50001.0
2025-11-21,2025-11-26,Smith,Tina,Sale (Full),HBAN,Huntington Bancshares Incorporated - Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/82093483-e915-4a5d-bb4b-e40431d79f99/,100001.0
2025-11-03,2025-11-21,Mullin,Markwayne,Sale (Full),FI,Fiserv Inc,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/849c731f-a2a7-4ed8-91ad-8fee325ab75e/,15001.0
2025-11-03,2025-11-21,Mullin,Markwayne,Sale (Full),CMG,"Chipotle Mexican Grill, Inc. Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/849c731f-a2a7-4ed8-91ad-8fee325ab75e/,15001.0
2025-11-03,2025-11-21,Mullin,Markwayne,Purchase,MSFT,Microsoft Corporation,"$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/849c731f-a2a7-4ed8-91ad-8fee325ab75e/,250001.0
2025-11-03,2025-11-21,Mullin,Markwayne,Sale (Full),BRK.B,Berkshire Hathaway Cl B,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/849c731f-a2a7-4ed8-91ad-8fee325ab75e/,15001.0
2025-11-03,2025-11-21,Mullin,Markwayne,Sale (Full),TMUS,"T-Mobile US, Inc. - Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/849c731f-a2a7-4ed8-91ad-8fee325ab75e/,50001.0
2025-10-07,2025-11-15,Tuberville,Thomas H,Sale (Full),PEP,Pepsico Inc,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c20df8d3-0160-4a0c-a515-a7b1d2956f87/,15001.0
2025-10-07,2025-11-15,Tuberville,Thomas H,Sale (Full),OC,Owens Corning Inc,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c20df8d3-0160-4a0c-a515-a7b1d2956f87/,15001.0
2025-10-07,2025-11-15,Tuberville,Thomas H,Sale (Full),MSFT,Microsoft Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c20df8d3-0160-4a0c-a515-a7b1d2956f87/,15001.0
2025-10-07,2025-11-15,Tuberville,Thomas H,Sale (Full),AAPL,Apple Inc,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c20df8d3-0160-4a0c-a515-a7b1d2956f87/,15001.0
2025-10-07,2025-11-15,Tuberville,Thomas H,Sale (Full),GOOGL,Alphabet Inc. - Class A Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c20df8d3-0160-4a0c-a515-a7b1d2956f87/,15001.0
2025-10-07,2025-11-15,Tuberville,Thomas H,Sale (Full),ORCL,Oracle Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c20df8d3-0160-4a0c-a515-a7b1d2956f87/,15001.0
2025-10-03,2025-11-15,Boozman,John,Sale (Full),EMLP,First Trust North American Energy Infrastructure F,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/6be39035-04e2-432c-8fcb-0b4866041d11/,15001.0
2025-10-03,2025-11-15,Boozman,John,Purchase,EIPI,First Trust Exchange-Traded Fund VIII FT Energy In,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/97a4172e-e2d9-4dea-9014-d8aa2134d628/,15001.0
2025-11-11,2025-11-12,Cruz,Rafael E,Sale (Partial),GS,Goldman Sachs Group,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/4290febc-6042-4538-a193-08a9f941647c/,100001.0
2025-10-29,2025-11-04,Capito,Shelley M,Sale (Full),MSFT,Microsoft Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/defd46d8-f9db-46d6-96f9-77bebce203b6/,15001.0
2025-10-29,2025-11-04,Capito,Shelley M,Sale (Partial),IBM,Intl Business Machines,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/defd46d8-f9db-46d6-96f9-77bebce203b6/,15001.0
2025-10-27,2025-11-03,Whitehouse,Sheldon,Sale (Full),PGR,Progressive Corp,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/51a44263-fbff-415d-81fb-abf32d197db9/,15001.0
2025-10-20,2025-11-03,Whitehouse,Sheldon,Sale (Partial),NVDA,Nvidia Corp,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/51a44263-fbff-415d-81fb-abf32d197db9/,15001.0
2025-08-28,2025-10-10,"Justice, II",James Conley,Sale (Full),PEBO,Peoples Bancorp Inc. - Common Stock,"$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/8ee74188-75a9-4289-b6bd-5ccb94fd6b18/,250001.0
2022-01-31,2022-02-18,Warner,Mark R,Sale (Full),ROAD,"Construction Partners, Inc. - Common Stock","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/eabaeaaf-6bf6-45bd-9be6-4929fba3647c/,100001.0
2022-01-21,2022-02-17,Collins,Susan M,Sale (Full),UL,Unilever PLC Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ae6a1390-3883-4d8f-ae47-e8d20f20e043/,15001.0
2022-01-06,2022-02-17,Collins,Susan M,Sale (Full),WEX,WEX Inc. common stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ae6a1390-3883-4d8f-ae47-e8d20f20e043/,15001.0
2022-01-06,2022-02-17,Collins,Susan M,Sale (Full),HSIC,"Henry Schein, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ae6a1390-3883-4d8f-ae47-e8d20f20e043/,15001.0
2022-01-06,2022-02-17,Collins,Susan M,Sale (Full),MMM,3M Company Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ae6a1390-3883-4d8f-ae47-e8d20f20e043/,15001.0
2022-01-21,2022-02-17,Collins,Susan M,Purchase,HSY,The Hershey Company Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ae6a1390-3883-4d8f-ae47-e8d20f20e043/,15001.0
2022-01-06,2022-02-17,Collins,Susan M,Purchase,NVDA,NVIDIA Corporation - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ae6a1390-3883-4d8f-ae47-e8d20f20e043/,15001.0
2022-01-06,2022-02-17,Collins,Susan M,Purchase,LIN,Linde plc Ordinary Share,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ae6a1390-3883-4d8f-ae47-e8d20f20e043/,15001.0
2022-01-06,2022-02-17,Collins,Susan M,Purchase,AMZN,"Amazon.com, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ae6a1390-3883-4d8f-ae47-e8d20f20e043/,15001.0
2022-01-24,2022-02-14,Tuberville,Thomas H,Purchase,GOLD,Barrick Gold Corporation Common Stock (BC),"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,50001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Purchase,BABA,"Alibaba Group Holding Limited American Depositary
                                        
                                        
                                        
                                            Option Type: Put Strike price: $245.00
                                                
Expires: 01/21/2022","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Sale (Full),QCOM,"QUALCOMM Incorporated - Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $170.00
                                                
Expires: 07/15/2022","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Purchase,BABA,"Alibaba Group Holding Limited American Depositary
                                        
                                        
                                        
                                            Option Type: Put Strike price: $230.00
                                                
Expires: 09/16/2022","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Purchase,BABA,"Alibaba Group Holding Limited American Depositary
                                        
                                        
                                        
                                            Option Type: Put Strike price: $230.00
                                                
Expires: 09/16/2022","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,50001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Sale (Full),QCOM,"QUALCOMM Incorporated - Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $165.00
                                                
Expires: 01/20/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-13,2022-02-14,Tuberville,Thomas H,Sale (Full),X,"United States Steel Corporation Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $25.00
                                                
Expires: 06/17/2022","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-12,2022-02-14,Tuberville,Thomas H,Purchase,INTC,"Intel Corporation - Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $55.00
                                                
Expires: 01/20/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-21,2022-02-14,Tuberville,Thomas H,Sale (Full),DUK,Duke Energy Corporation (Holding Company) Common S,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-21,2022-02-14,Tuberville,Thomas H,Sale (Full),MDT,Medtronic plc. Ordinary Shares,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-21,2022-02-14,Tuberville,Thomas H,Sale (Full),ABC,AmerisourceBergen Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-21,2022-02-14,Tuberville,Thomas H,Sale (Full),CTAS,Cintas Corporation - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-21,2022-02-14,Tuberville,Thomas H,Sale (Full),LMT,Lockheed Martin Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-21,2022-02-14,Tuberville,Thomas H,Sale (Full),PM,Philip Morris International Inc Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-21,2022-02-14,Tuberville,Thomas H,Sale (Full),PONCX,Pimco Income Fund Class C,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-21,2022-02-14,Tuberville,Thomas H,Sale (Full),PG,Procter & Gamble Company (The) Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-21,2022-02-14,Tuberville,Thomas H,Sale (Full),TSN,"Tyson Foods, Inc. Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-21,2022-02-14,Tuberville,Thomas H,Sale (Full),XEL,Xcel Energy Inc. - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-13,2022-02-14,Tuberville,Thomas H,Sale (Full),ABQCX,Ab Bond Fund Inc. - Ab Total Return Bond Portfo,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-13,2022-02-14,Tuberville,Thomas H,Sale (Full),FUN,"Cedar Fair, L.P. Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-13,2022-02-14,Tuberville,Thomas H,Sale (Full),CRWD,"CrowdStrike Holdings, Inc. - Class A Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-13,2022-02-14,Tuberville,Thomas H,Sale (Full),FGSCX,Federated Mdt Mid Cap Growth Fund - C Shares,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-13,2022-02-14,Tuberville,Thomas H,Sale (Full),CLOU,Global X Cloud Computing ETF,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-13,2022-02-14,Tuberville,Thomas H,Sale (Full),NWL,Newell Brands Inc. - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-13,2022-02-14,Tuberville,Thomas H,Sale (Full),PEGA,Pegasystems Inc. - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Sale (Full),ACN,Accenture plc Class A Ordinary Shares (Ireland),"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Sale (Full),ADBE,Adobe Inc. - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Sale (Full),AWK,"American Water Works Company, Inc. Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Sale (Full),AAPL,Apple Inc. - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Sale (Full),CTAS,Cintas Corporation - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Sale (Full),LLY,Eli Lilly and Company Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Sale (Full),MSFT,Microsoft Corporation - Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-14,2022-02-14,Tuberville,Thomas H,Sale (Full),NEE,"NextEra Energy, Inc. Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/,15001.0
2022-01-25,2022-02-04,Cruz,Rafael E,Purchase,BTC,"Bitcoin
                                        
                                        
                                            Exchange/Platform: River","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/fcb0d9dc-aba4-4fa0-a15b-afed9107a34a/,15001.0
2022-01-18,2022-02-03,Carper,Thomas R,Sale (Full),GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/a6c73206-244d-439c-8887-e977b545b901/,15001.0
2022-01-18,2022-02-03,Carper,Thomas R,Sale (Partial),FIMKX,Fidelity Advisor Emerging Markets Fund,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/a6c73206-244d-439c-8887-e977b545b901/,15001.0
2022-01-18,2022-02-03,Carper,Thomas R,Purchase,IGHG,ProShares Investment Grade-Interest Rate Hedged,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/a6c73206-244d-439c-8887-e977b545b901/,15001.0
2022-02-24,2022-03-23,Wyden,Ron L,Sale (Partial),AAPL,Apple Inc. - Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/e1ecd5de-aabb-4dfc-ae6e-3862b8df2673/,50001.0
2022-02-24,2022-03-23,Wyden,Ron L,Purchase,AAPL,Apple Inc. - Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/e1ecd5de-aabb-4dfc-ae6e-3862b8df2673/,50001.0
2022-01-28,2022-03-16,Whitehouse,Sheldon,Purchase,TGT,Target Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ac3a0986-f795-4be0-9786-f224d54ce4f9/,15001.0
2022-01-28,2022-03-16,Whitehouse,Sheldon,Purchase,TSLA,"Tesla, Inc.  - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ac3a0986-f795-4be0-9786-f224d54ce4f9/,15001.0
2022-02-22,2022-03-11,Tuberville,Thomas H,Sale (Partial),OXY,Occidental Petroleum Corporation Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/95310897-f905-4ac6-a595-7ea2df711b28/,50001.0
2022-02-10,2022-03-11,Tuberville,Thomas H,Purchase,X,United States Steel Corporation Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/95310897-f905-4ac6-a595-7ea2df711b28/,100001.0
2022-02-09,2022-03-11,Tuberville,Thomas H,Purchase,PYPL,"PayPal Holdings, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/95310897-f905-4ac6-a595-7ea2df711b28/,15001.0
2022-02-07,2022-03-11,Tuberville,Thomas H,Purchase,PYPL,"PayPal Holdings, Inc. - Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/95310897-f905-4ac6-a595-7ea2df711b28/,50001.0
2022-02-01,2022-03-11,Tuberville,Thomas H,Sale (Full),F,"Ford Motor Company Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $20.00
                                                
Expires: 01/20/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/95310897-f905-4ac6-a595-7ea2df711b28/,15001.0
2022-02-01,2022-03-11,Tuberville,Thomas H,Sale (Full),MSFT,"Microsoft Corporation - Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $265.00
                                                
Expires: 09/16/2022","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/95310897-f905-4ac6-a595-7ea2df711b28/,15001.0
2022-02-01,2022-03-11,Tuberville,Thomas H,Sale (Full),CLF,"Cleveland-Cliffs Inc. Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $22.00
                                                
Expires: 01/20/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/95310897-f905-4ac6-a595-7ea2df711b28/,15001.0
2022-02-18,2022-04-16,Blunt,Roy,Sale (Full),KHC,"The Kraft Heinz Company - Common Stock
                                        
                                        
                                        
                                            Option Type: Neither Strike price: $32.54
                                                
Expires: 02/23/2022","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/16484f65-2392-4ff2-b246-ac1c2d975ca7/,15001.0
2022-03-09,2022-04-13,"Hagerty, IV",William F,Sale (Partial),TACO,"Del Taco Restaurants, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/3520c9a8-d39c-4f03-95ac-3a24e345444f/,15001.0
2022-03-30,2022-04-08,Tuberville,Thomas H,Purchase,HUMA,"Humacyte, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f1deb54-a350-4646-9365-899394573269/,15001.0
2022-03-22,2022-04-08,Tuberville,Thomas H,Sale (Full),MSFT,"Microsoft Corporation - Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $265.00
                                                
Expires: 10/21/2022","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f1deb54-a350-4646-9365-899394573269/,15001.0
2022-03-21,2022-04-08,Tuberville,Thomas H,Purchase,ECOM,ChannelAdvisor Corporation Common Stock,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f1deb54-a350-4646-9365-899394573269/,15001.0
2022-03-21,2022-04-08,Tuberville,Thomas H,Purchase,NU,Nu Holdings Ltd. Class A Ordinary Shares,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/0f1deb54-a350-4646-9365-899394573269/,15001.0
2022-03-08,2022-04-08,Tuberville,Thomas H,Purchase,ECOM,ChannelAdvisor Corporation Common Stock,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/0f1deb54-a350-4646-9365-899394573269/,50001.0
2022-03-14,2022-04-05,Carper,Thomas R,Purchase,PSQ,ProShares Short QQQ,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/79382c5c-4004-4888-8469-de7dcd6d45c0/,15001.0
2022-03-14,2022-04-05,Carper,Thomas R,Purchase,SH,ProShares Short S&P500,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/79382c5c-4004-4888-8469-de7dcd6d45c0/,15001.0
2022-04-11,2022-05-13,Tuberville,Thomas H,Purchase,PYPL,"PayPal Holdings, Inc. - Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/74522dfd-7573-4918-bef7-dc2b09f172fc/,15001.0
2022-04-28,2022-05-13,Tuberville,Thomas H,Sale (Full),PYPL,"PayPal Holdings, Inc. - Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/74522dfd-7573-4918-bef7-dc2b09f172fc/,50001.0
2022-04-28,2022-05-13,Tuberville,Thomas H,Sale (Full),PYPL,"PayPal Holdings, Inc. - Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $125.00
                                                
Expires: 06/16/2023","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/74522dfd-7573-4918-bef7-dc2b09f172fc/,50001.0
2022-04-21,2022-05-13,Tuberville,Thomas H,Purchase,ECOM,ChannelAdvisor Corporation Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/74522dfd-7573-4918-bef7-dc2b09f172fc/,100001.0
2022-05-05,2022-05-12,Thune,John R,Sale (Full),IRT,"Independence Realty Trust, Inc. Common Stock","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/de8c4e8a-36e6-4f7d-aec6-e6b5a8732e9a/,15001.0
2022-05-13,2022-06-13,Hickenlooper,John W,Purchase,LBRDK,Liberty Broadband Corporation - Class C Common Sto,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/f86c5e38-2281-4197-9c09-1aa5bef13c16/,15001.0
2022-05-13,2022-06-13,Hickenlooper,John W,Purchase,FWONK,Liberty Media Corporation - Series C Liberty Formu,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/f86c5e38-2281-4197-9c09-1aa5bef13c16/,15001.0
2022-05-13,2022-06-13,Hickenlooper,John W,Sale (Partial),LBRDK,Liberty Broadband Corporation - Class C Common Sto,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/f86c5e38-2281-4197-9c09-1aa5bef13c16/,15001.0
2022-05-13,2022-06-13,Hickenlooper,John W,Sale (Partial),LBRDA,Liberty Broadband Corporation - Class A Common Sto,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/f86c5e38-2281-4197-9c09-1aa5bef13c16/,15001.0
2022-05-13,2022-06-13,Hickenlooper,John W,Sale (Partial),FWONK,Liberty Media Corporation - Series C Liberty Formu,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/f86c5e38-2281-4197-9c09-1aa5bef13c16/,50001.0
2022-05-13,2022-06-13,Hickenlooper,John W,Sale (Partial),FWONA,Liberty Media Corporation - Series A Liberty Formu,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/f86c5e38-2281-4197-9c09-1aa5bef13c16/,50001.0
2022-03-14,2022-06-13,Hickenlooper,John W,Sale (Partial),BATRK,Liberty Media Corporation - Series C Liberty Brave,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/f86c5e38-2281-4197-9c09-1aa5bef13c16/,15001.0
2022-03-16,2022-06-13,Hickenlooper,John W,Sale (Partial),LSXMK,Liberty Media Corporation - Series C Liberty Siriu,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/f86c5e38-2281-4197-9c09-1aa5bef13c16/,15001.0
2022-03-16,2022-06-13,Hickenlooper,John W,Sale (Partial),LBRDK,Liberty Broadband Corporation - Class C Common Sto,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/f86c5e38-2281-4197-9c09-1aa5bef13c16/,50001.0
2022-03-16,2022-06-13,Hickenlooper,John W,Sale (Partial),FWONK,Liberty Media Corporation - Series C Liberty Formu,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/f86c5e38-2281-4197-9c09-1aa5bef13c16/,50001.0
2022-05-19,2022-06-13,Hickenlooper,John W,Sale (Partial),CMG,"Chipotle Mexican Grill, Inc. Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/f86c5e38-2281-4197-9c09-1aa5bef13c16/,50001.0
2022-05-31,2022-06-13,Tuberville,Thomas H,Sale (Partial),X,"United States Steel Corporation Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $23.00
                                                
Expires: 01/20/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/40602988-914b-49a7-b7d7-e82d7b0364b2/,15001.0
2022-05-31,2022-06-13,Tuberville,Thomas H,Sale (Full),X,"United States Steel Corporation Common Stock
                                        
                                        
                                        
                                            Option Type: Call Strike price: $30.00
                                                
Expires: 01/20/2023","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/40602988-914b-49a7-b7d7-e82d7b0364b2/,15001.0
2022-05-31,2022-06-13,Tuberville,Thomas H,Purchase,X,United States Steel Corporation Common Stock,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/40602988-914b-49a7-b7d7-e82d7b0364b2/,100001.0
2022-05-20,2022-06-13,Tuberville,Thomas H,Purchase,PYPL,"PayPal Holdings, Inc. - Common Stock","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/40602988-914b-49a7-b7d7-e82d7b0364b2/,50001.0
2022-05-19,2022-06-13,Tuberville,Thomas H,Purchase,PYPL,"PayPal Holdings, Inc. - Common Stock","$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/40602988-914b-49a7-b7d7-e82d7b0364b2/,250001.0
