tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount,link,tx_amount_num
2016-06-09,2017-11-30,Toomey,Patrick J,Sale (Partial),PG,The Procter & Gamble Company,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/3073357f-338e-4f4f-b3eb-5c0feabcfa74/,15001.0
2016-09-13,2017-11-15,Toomey,Patrick J,Sale (Partial),PEY,PowerShares High Yld Eq Div Achiev ETF,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/06ebd3f4-8ea6-439e-8cc5-2d07a4be9fa3/,15001.0
2017-10-18,2017-11-14,Warner,Mark R,Sale (Partial),XON,Intrexon Corporation,"$1,000,001 - $5,000,000",https://efdsearch.senate.gov/search/view/ptr/e0a8aa1c-11b5-45aa-baeb-9216b60b0e5d/,1000001.0
2017-10-18,2017-11-14,Warner,Mark R,Sale (Full),ZIOP,"ZIOPHARM Oncology, Inc.","$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/e0a8aa1c-11b5-45aa-baeb-9216b60b0e5d/,250001.0
2017-10-23,2017-11-08,Inhofe,James M,Purchase,PYPL,"PayPal Holdings, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/189164e7-8083-4246-a9c9-32ef1bcc0b3c/,15001.0
2017-10-23,2017-11-08,Inhofe,James M,Sale (Full),HBI,Hanesbrands Inc.,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/189164e7-8083-4246-a9c9-32ef1bcc0b3c/,100001.0
2017-10-23,2017-11-08,Inhofe,James M,Sale (Full),GE,General Electric Company,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/189164e7-8083-4246-a9c9-32ef1bcc0b3c/,50001.0
2017-10-23,2017-11-08,Inhofe,James M,Purchase,BABA,Alibaba Group Holding Limited,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/189164e7-8083-4246-a9c9-32ef1bcc0b3c/,15001.0
2017-10-19,2017-11-08,Inhofe,James M,Purchase,NTLA,Intellia Therapeutics Inc.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/189164e7-8083-4246-a9c9-32ef1bcc0b3c/,15001.0
2017-10-19,2017-11-08,Inhofe,James M,Purchase,EDIT,"Editas Medicine, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/189164e7-8083-4246-a9c9-32ef1bcc0b3c/,15001.0
2017-10-19,2017-11-08,Inhofe,James M,Purchase,CRSP,CRISPR Therapeutics AG,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/189164e7-8083-4246-a9c9-32ef1bcc0b3c/,15001.0
2017-10-17,2017-11-08,Inhofe,James M,Purchase,BLK,"BlackRock, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/189164e7-8083-4246-a9c9-32ef1bcc0b3c/,15001.0
2017-10-13,2017-11-08,Inhofe,James M,Sale (Full),DIS,The Walt Disney Company,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/189164e7-8083-4246-a9c9-32ef1bcc0b3c/,50001.0
2017-10-11,2017-11-08,Inhofe,James M,Sale (Full),CVS,CVS Health Corporation,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/189164e7-8083-4246-a9c9-32ef1bcc0b3c/,50001.0
2017-10-30,2017-11-06,Roberts,Pat,Sale (Full),NVDA,NVIDIA Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4e0e2c22-e6d4-4871-8167-665f8bb4bf68/,15001.0
2017-10-30,2017-11-06,Roberts,Pat,Sale (Full),NFLX,"Netflix, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4e0e2c22-e6d4-4871-8167-665f8bb4bf68/,15001.0
2017-10-30,2017-11-06,Roberts,Pat,Sale (Full),COF,Capital One Financial Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4e0e2c22-e6d4-4871-8167-665f8bb4bf68/,15001.0
2017-10-30,2017-11-06,Roberts,Pat,Sale (Full),FB,"Facebook, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4e0e2c22-e6d4-4871-8167-665f8bb4bf68/,15001.0
2017-10-31,2017-11-02,"Perdue , Jr",David A,Sale (Partial),QCOM,QUALCOMM Incorporated,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/97bc57cc-c629-47d6-9752-0378431de91a/,15001.0
2017-10-30,2017-11-02,"Perdue , Jr",David A,Sale (Partial),MYL,Mylan N.V.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/97bc57cc-c629-47d6-9752-0378431de91a/,15001.0
2017-10-27,2017-11-02,"Perdue , Jr",David A,Purchase,MRK,"Merck & Co., Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/97bc57cc-c629-47d6-9752-0378431de91a/,15001.0
2017-10-05,2017-11-02,"Perdue , Jr",David A,Purchase,SLB,Schlumberger Limited,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/97bc57cc-c629-47d6-9752-0378431de91a/,15001.0
2017-12-07,2017-12-23,Roberts,Pat,Sale (Full),SBUX,Starbucks Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4dc9426a-51a2-4f90-94ac-1adf3ea7fb2e/,15001.0
2017-12-18,2017-12-23,Roberts,Pat,Purchase,ETY,Eaton Vance Tax-Managed Diversified Equity Income,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/4dc9426a-51a2-4f90-94ac-1adf3ea7fb2e/,100001.0
2017-12-13,2017-12-23,Roberts,Pat,Sale (Full),ETY,Eaton Vance Tax-Managed Diversified Equity Income,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/4dc9426a-51a2-4f90-94ac-1adf3ea7fb2e/,50001.0
2017-12-13,2017-12-23,Roberts,Pat,Purchase,ETY,Eaton Vance Tax-Managed Diversified Equity Income,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/4dc9426a-51a2-4f90-94ac-1adf3ea7fb2e/,50001.0
2017-12-07,2017-12-23,Roberts,Pat,Sale (Full),ETY,Eaton Vance Tax-Managed Diversified Equity Income,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/4dc9426a-51a2-4f90-94ac-1adf3ea7fb2e/,100001.0
2017-12-06,2017-12-21,Toomey,Patrick J,Purchase,GE,General Electric Company,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4e8b01eb-32f4-444e-8c47-fb164a5a5560/,15001.0
2017-08-03,2017-12-21,Toomey,Patrick J,Purchase,PHLD,PHILLIPS EDISON GR,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/4e8b01eb-32f4-444e-8c47-fb164a5a5560/,50001.0
2017-12-08,2017-12-21,Bennet,Michael F,Sale (Full),RGC,Regal Entertainment Group,"$500,001 - $1,000,000",https://efdsearch.senate.gov/search/view/ptr/cd2add48-f2bc-42bc-acbd-d8f7b502eae1/,500001.0
2015-05-07,2017-12-20,Toomey,Patrick J,Sale (Full),IBKC,IberiaBank Corp. (NASDAQ),"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/5e8c0311-e41a-44f2-8b26-155e47ec4558/,15001.0
2015-05-06,2017-12-20,Toomey,Patrick J,Sale (Partial),IBKC,IberiaBank Corp. (NASDAQ),"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/5e8c0311-e41a-44f2-8b26-155e47ec4558/,15001.0
2015-04-27,2017-12-20,Toomey,Patrick J,Purchase,PG,The Procter & Gamble Company (NYSE),"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/5e8c0311-e41a-44f2-8b26-155e47ec4558/,15001.0
2014-12-31,2017-12-20,Toomey,Patrick J,Purchase,CVX,Chevron Corporation (NYSE),"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/a8b03ce8-5780-4712-a589-7c1ecdd8774f/,15001.0
2015-02-11,2017-12-20,Toomey,Patrick J,Sale (Full),PFS,"Provident Financial Services, Inc. (NYSE)","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/a8b03ce8-5780-4712-a589-7c1ecdd8774f/,15001.0
2015-02-13,2017-12-20,Toomey,Patrick J,Sale (Full),T,"AT&T, Inc. (NYSE)","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/a8b03ce8-5780-4712-a589-7c1ecdd8774f/,15001.0
2015-01-30,2017-12-20,Toomey,Patrick J,Sale (Full),SPY,SPDR S&P 500 ETF (NYSEArca),"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/a8b03ce8-5780-4712-a589-7c1ecdd8774f/,15001.0
2015-01-05,2017-12-20,Toomey,Patrick J,Purchase,SHY,iShares 1-3 Year Treasury Bond (NYSEArca),"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/a8b03ce8-5780-4712-a589-7c1ecdd8774f/,15001.0
2015-01-05,2017-12-20,Toomey,Patrick J,Sale (Full),PCY,PowerShares Emerging Markets Sov Dbt ETF (NYSEArca),"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/a8b03ce8-5780-4712-a589-7c1ecdd8774f/,15001.0
2017-11-13,2017-12-13,Inhofe,James M,Sale (Partial),PCLN,The Priceline Group Inc.,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/4a455a6c-d453-437f-89c3-2321ef5955e6/,50001.0
2017-11-13,2017-12-13,Inhofe,James M,Purchase,XOM,Exxon Mobil Corporation,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/4a455a6c-d453-437f-89c3-2321ef5955e6/,50001.0
2017-11-10,2017-12-13,Inhofe,James M,Sale (Full),XON,Intrexon Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4a455a6c-d453-437f-89c3-2321ef5955e6/,15001.0
2016-08-03,2017-12-12,Toomey,Patrick J,Sale (Full),CVX,Chevron Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/8a37e32d-5c37-4fbd-a7bc-c2b30aa9583e/,15001.0
2017-11-27,2017-12-11,Whitehouse,Sheldon,Sale (Full),MRK,"Merck & Co., Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/5d05e733-82e7-42a4-9653-0859439e3f13/,15001.0
2017-11-06,2017-12-08,Warner,Mark R,Sale (Full),HALO,"Halozyme Therapeutics, Inc.","$500,001 - $1,000,000",https://efdsearch.senate.gov/search/view/ptr/d94f6136-fd12-4105-910f-6f52c771faee/,500001.0
2017-09-27,2017-12-06,"Perdue , Jr",David A,Purchase,MYL,Mylan N.V.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,15001.0
2017-09-27,2017-12-06,"Perdue , Jr",David A,Purchase,AMZN,"Amazon.com, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,15001.0
2017-09-22,2017-12-06,"Perdue , Jr",David A,Purchase,CZR,Caesars Entertainment Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,15001.0
2017-09-22,2017-12-06,"Perdue , Jr",David A,Sale (Partial),BAX,Baxter International Inc.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,15001.0
2017-09-22,2017-12-06,"Perdue , Jr",David A,Sale (Partial),BAX,Baxter International Inc.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,15001.0
2017-09-22,2017-12-06,"Perdue , Jr",David A,Purchase,MRK,"Merck & Co., Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,15001.0
2017-09-14,2017-12-06,"Perdue , Jr",David A,Sale (Full),PKI,"PerkinElmer, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,15001.0
2017-09-13,2017-12-06,"Perdue , Jr",David A,Sale (Partial),SLB,Schlumberger Limited,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,15001.0
2017-09-08,2017-12-06,"Perdue , Jr",David A,Purchase,MRK,"Merck & Co., Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,15001.0
2017-09-06,2017-12-06,"Perdue , Jr",David A,Purchase,DIS,The Walt Disney Company,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,15001.0
2016-03-31,2017-12-06,Cassidy,William,Sale (Full),TM,Toyota Motor Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b4225956-fc39-48e4-bdcd-71e01a4a0bb4/,15001.0
2016-03-31,2017-12-06,Cassidy,William,Sale (Full),CMI,Cummins Inc.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b4225956-fc39-48e4-bdcd-71e01a4a0bb4/,15001.0
2017-11-16,2017-12-06,"Perdue , Jr",David A,Sale (Full),VSM,"Versum Materials, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b9d662ab-e715-4035-a8ea-20b76f450ea4/,15001.0
2017-11-14,2017-12-06,"Perdue , Jr",David A,Sale (Full),WMT,"Wal-Mart Stores, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b9d662ab-e715-4035-a8ea-20b76f450ea4/,15001.0
2017-11-07,2017-12-06,"Perdue , Jr",David A,Sale (Full),QCOM,QUALCOMM Incorporated,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b9d662ab-e715-4035-a8ea-20b76f450ea4/,15001.0
2017-11-30,2017-12-01,Roberts,Pat,Purchase,NVDA,NVIDIA Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4cdd93be-dfaf-465a-820f-616ae1f0f6b0/,15001.0
2017-11-08,2017-12-01,Roberts,Pat,Purchase,AAPL,Apple Inc.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4cdd93be-dfaf-465a-820f-616ae1f0f6b0/,15001.0
2017-11-08,2017-12-01,Roberts,Pat,Purchase,NFLX,"Netflix, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4cdd93be-dfaf-465a-820f-616ae1f0f6b0/,15001.0
2017-09-27,2017-12-01,Roberts,Pat,Purchase,RTN,Raytheon Company,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4cdd93be-dfaf-465a-820f-616ae1f0f6b0/,15001.0
2017-09-28,2017-12-01,Roberts,Pat,Purchase,NVDA,NVIDIA Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4cdd93be-dfaf-465a-820f-616ae1f0f6b0/,15001.0
2017-09-28,2017-12-01,Roberts,Pat,Purchase,NOC,Northrop Grumman Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4cdd93be-dfaf-465a-820f-616ae1f0f6b0/,15001.0
2017-09-26,2017-12-01,Roberts,Pat,Sale (Full),BAC,Bank of America Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4cdd93be-dfaf-465a-820f-616ae1f0f6b0/,15001.0
2017-09-07,2017-12-01,Roberts,Pat,Sale (Full),CELG,Celgene Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4cdd93be-dfaf-465a-820f-616ae1f0f6b0/,15001.0
2017-09-09,2017-12-01,Roberts,Pat,Sale (Full),BIDU,"Baidu, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/4cdd93be-dfaf-465a-820f-616ae1f0f6b0/,15001.0
2018-01-24,2018-01-31,Hoeven,John,Purchase,JETS,US Global Jets ETF,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/0b5d45bc-919c-42ab-970e-a7b14f080cc5/,50001.0
2018-01-16,2018-01-29,Smith,Tina,Sale (Partial),CUTR,"Cutera, Inc.","$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/981f36ec-4d37-4060-9091-8137d76e7a95/,250001.0
2018-01-05,2018-01-29,Smith,Tina,Sale (Full),ENTL,"Entellus Medical, Inc.","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/981f36ec-4d37-4060-9091-8137d76e7a95/,50001.0
2018-01-04,2018-01-29,Roberts,Pat,Purchase,JPM,JPMorgan Chase & Co.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ab33ea63-b5e3-417c-bc3b-49e121da0027/,15001.0
2017-12-26,2018-01-17,Inhofe,James M,Purchase,DAL,"Delta Air Lines, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/5cc14610-ff03-4e74-8a15-ad04732d2a72/,100001.0
2018-01-11,2018-01-17,Inhofe,James M,Purchase,UNH,UnitedHealth Group Incorporated,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/5cc14610-ff03-4e74-8a15-ad04732d2a72/,50001.0
2017-12-05,2018-01-10,Whitehouse,Sheldon,Sale (Full),JCI,Johnson Controls International plc,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b7108304-8635-48de-a7aa-bb54dd71723a/,15001.0
2017-12-18,2018-01-10,Whitehouse,Sheldon,Sale (Full),REGN,"Regeneron Pharmaceuticals, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/b7108304-8635-48de-a7aa-bb54dd71723a/,15001.0
2017-12-29,2018-01-09,Hoeven,John,Purchase,AMZN,"Amazon.com, Inc.","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/b1a14265-d278-4c5d-a281-5991b0595bd5/,50001.0
2017-12-29,2018-01-09,Hoeven,John,Purchase,AVGO,Broadcom Limited,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/b1a14265-d278-4c5d-a281-5991b0595bd5/,100001.0
2017-12-26,2018-01-04,"Perdue , Jr",David A,Purchase,MDLZ,"Mondelez International, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2017-12-26,2018-01-04,"Perdue , Jr",David A,Purchase,DWDP,DowDuPont Inc.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2017-12-26,2018-01-04,"Perdue , Jr",David A,Sale (Full),KHC,The Kraft Heinz Company,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2017-12-26,2018-01-04,"Perdue , Jr",David A,Purchase,GOOGL,Alphabet Inc.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2017-12-26,2018-01-04,"Perdue , Jr",David A,Sale (Partial),KHC,The Kraft Heinz Company,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2017-12-14,2018-01-04,"Perdue , Jr",David A,Purchase,AXTA,Axalta Coating Systems Ltd.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2017-12-13,2018-01-04,"Perdue , Jr",David A,Sale (Full),COP,ConocoPhillips,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2017-12-13,2018-01-04,"Perdue , Jr",David A,Sale (Partial),XOM,Exxon Mobil Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2017-12-13,2018-01-04,"Perdue , Jr",David A,Purchase,SPY,SPDR S&P 500 ETF,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2017-12-13,2018-01-04,"Perdue , Jr",David A,Sale (Full),FDC,First Data Corporation,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,100001.0
2017-12-13,2018-01-04,"Perdue , Jr",David A,Sale (Partial),MRK,"Merck & Co., Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,100001.0
2017-12-13,2018-01-04,"Perdue , Jr",David A,Sale (Full),DISCA,"Discovery Communications, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,100001.0
2017-12-13,2018-01-04,"Perdue , Jr",David A,Purchase,SPY,SPDR S&P 500 ETF,"$500,001 - $1,000,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,500001.0
2017-12-13,2018-01-04,"Perdue , Jr",David A,Sale (Full),FEYE,"FireEye, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,100001.0
2017-12-13,2018-01-04,"Perdue , Jr",David A,Sale (Full),HBI,Hanesbrands Inc.,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,100001.0
2017-12-13,2018-01-04,"Perdue , Jr",David A,Sale (Full),MOS,The Mosaic Company,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,100001.0
2017-12-13,2018-01-04,"Perdue , Jr",David A,Purchase,SPY,SPDR S&P 500 ETF,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,100001.0
2017-12-04,2018-01-04,"Perdue , Jr",David A,Sale (Full),TRV,"The Travelers Companies, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2017-12-04,2018-01-04,"Perdue , Jr",David A,Purchase,AMZN,"Amazon.com, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2017-12-04,2018-01-04,"Perdue , Jr",David A,Sale (Partial),GPK,Graphic Packaging Holding Company,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/cca86792-4a51-46d6-96c6-d25a40612fb8/,15001.0
2018-02-22,2018-02-26,Inhofe,James M,Purchase,XPO,"XPO Logistics, Inc.","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,50001.0
2018-02-22,2018-02-26,Inhofe,James M,Sale (Partial),GILD,"Gilead Sciences, Inc.","$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,50001.0
2018-02-22,2018-02-26,Inhofe,James M,Purchase,CELG,Celgene Corporation,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,50001.0
2018-02-22,2018-02-26,Inhofe,James M,Sale (Full),AGN,Allergan plc,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,50001.0
2018-02-09,2018-02-26,Inhofe,James M,Purchase,MSFT,Microsoft Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,15001.0
2018-02-09,2018-02-26,Inhofe,James M,Purchase,KMX,CarMax Inc.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,15001.0
2018-01-25,2018-02-26,Inhofe,James M,Purchase,KMX,CarMax Inc.,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,50001.0
2018-01-25,2018-02-26,Inhofe,James M,Sale (Full),BUD,Anheuser-Busch InBev SA/NV,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,50001.0
2018-02-20,2018-02-21,Hoeven,John,Purchase,WTW,"Weight Watchers International, Inc.","$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/53c9a191-370c-4efd-a23a-a24a21015c7e/,100001.0
2018-02-20,2018-02-21,Hoeven,John,Purchase,WMT,Walmart Inc.,"$100,001 - $250,000",https://efdsearch.senate.gov/search/view/ptr/53c9a191-370c-4efd-a23a-a24a21015c7e/,100001.0
2018-02-05,2018-02-14,Hoeven,John,Sale (Full),WTW,"Weight Watchers International, Inc.","$250,001 - $500,000",https://efdsearch.senate.gov/search/view/ptr/24979d6b-a2a6-41c5-b62f-533ca7611c55/,250001.0
2018-01-17,2018-02-13,Whitehouse,Sheldon,Sale (Full),COST,Costco Wholesale Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/1f92054e-7799-4438-a50c-dc4930429f4f/,15001.0
2018-01-31,2018-02-13,Whitehouse,Sheldon,Sale (Full),GE,General Electric Company,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/1f92054e-7799-4438-a50c-dc4930429f4f/,15001.0
2018-01-04,2018-02-10,Capito,Shelley M,Sale (Full),INTC,Intel Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/f89dfc3f-54f9-46a0-9acc-d4b63323ba9e/,15001.0
2018-01-04,2018-02-10,Capito,Shelley M,Sale (Full),C,Citigroup Inc.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/f89dfc3f-54f9-46a0-9acc-d4b63323ba9e/,15001.0
2018-01-31,2018-02-08,Collins,Susan M,Sale (Full),TSCO,Tractor Supply Company,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/846b8cd9-497b-4dd9-bd1e-602233f2a572/,15001.0
2018-01-31,2018-02-08,Collins,Susan M,Sale (Partial),RHT,"Red Hat, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/846b8cd9-497b-4dd9-bd1e-602233f2a572/,15001.0
2018-01-31,2018-02-08,Collins,Susan M,Sale (Full),AYI,"Acuity Brands, Inc.","$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/846b8cd9-497b-4dd9-bd1e-602233f2a572/,15001.0
2018-01-05,2018-02-07,Toomey,Patrick J,Sale (Full),BAC,Bank of America Corporation,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/ee4d98a7-b202-40e3-b301-34e7eea7d58c/,15001.0
2018-01-30,2018-02-01,"Perdue , Jr",David A,Sale (Partial),ENB,Enbridge Inc.,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/7b03e95e-63bc-4645-9891-fa190a3cc124/,15001.0
2018-01-24,2018-02-01,"Perdue , Jr",David A,Purchase,PG,The Procter & Gamble Company,"$50,001 - $100,000",https://efdsearch.senate.gov/search/view/ptr/7b03e95e-63bc-4645-9891-fa190a3cc124/,50001.0
2018-01-16,2018-02-01,"Perdue , Jr",David A,Purchase,COP,ConocoPhillips,"$15,001 - $50,000",https://efdsearch.senate.gov/search/view/ptr/7b03e95e-63bc-4645-9891-fa190a3cc124/,15001.0
